id,title,released,popularity,average_stars,total_votes,genres,overview
962192,Jennifer Lopez:  Halftime,2022-06-08,110.164,7.0,92,"['Documentary', 'Music']",Global superstar Jennifer Lopez reflects on her multifaceted career and the pressure of life in the spotlight in this intimate documentary.
38365,Grown Ups,2010-06-24,108.125,6.3,5042,['Comedy'],"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend."
18240,The Proposal,2009-06-01,103.972,7.1,5588,"['Comedy', 'Romance', 'Drama']","When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her."
374205,One Piece Film: GOLD,2016-07-23,116.268,7.3,359,"['Action', 'Animation', 'Adventure', 'Comedy']","The glittering Gran Tesoro, a city of entertainment beyond the laws of the government, is a sanctuary for the world’s most infamous pirates, Marines, and filthy rich millionaires. Drawn by dreams of hitting the jackpot, Captain Luffy and his crew sail straight for the gold. But behind the gilded curtains lies a powerful king whose deep pockets and deeper ambitions spell disaster for the Straw Hats and the New World alike."
10198,The Princess and the Frog,2009-12-08,121.184,7.1,4534,"['Romance', 'Family', 'Animation']","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him."
839436,Dragon Fury,2021-06-15,113.659,6.0,38,"['Horror', 'Fantasy', 'Mystery']",A group of soldiers are taken to the mountains of Wales to investigate a strange looking monster.
646711,A Twofold Pregnancy,2019-12-19,136.978,7.3,51,['Comedy'],"A woman gets pregnant with fraternal twins, one from her fiancé and the other from a former lover."
121,The Lord of the Rings: The Two Towers,2002-12-18,129.115,8.4,18454,"['Adventure', 'Fantasy', 'Action']","Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
507732,The Testament of Sister New Devil: Departures,2018-01-27,91.05,6.4,5,"['Animation', 'Action', 'Romance', 'Fantasy']","The first movie based on the TV Series The Testament of Sister New Devil, takes place right after the season 2 final."
13461,Melissa P.,2005-11-18,96.89,4.4,481,['Drama'],"An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way."
49521,Man of Steel,2013-06-12,110.076,6.6,13316,"['Action', 'Adventure', 'Science Fiction']","A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind."
727745,The Kissing Booth 3,2021-08-11,109.666,7.1,1483,"['Romance', 'Comedy']","It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not."
335983,Venom,2018-09-28,108.07,6.8,13586,"['Science Fiction', 'Action']","Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own."
683363,Girl Picture,2022-04-14,118.592,6.2,11,"['Romance', 'Thriller', 'Drama']","Best friends Mimmi and Rönkkö support each other unconditionally. They want to live adventurous lives, loaded with experiences and passion. Emma on the contrary has given her whole life to figure skating. Nothing gets between her and success. But when the girls meet, life opens whole new paths, and they all rocket in new directions. While Mimmi and Emma experience the earth moving effects of first love, Rönkkö is on a quest to find pleasure. Three Fridays is all it takes to turn their worlds upside down."
254128,San Andreas,2015-05-27,112.509,6.2,7301,"['Action', 'Drama', 'Thriller']","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter."
11351,Jeepers Creepers 2,2003-08-08,151.925,6.1,1255,['Horror'],"When their bus is crippled on the side of a deserted road, a team of high school athletes discover an opponent they cannot defeat – and may not survive. Staring hungrily at them through the school bus windows, the ""Creeper"" returns again and again. But when the teammates discover that it’s selective about whom it attacks, it will test their ability to stick together – as the insatiable menace tries to tear them apart!"
767304,Redemption Day,2021-01-08,107.303,6.2,213,['Action'],"When his wife is kidnapped by terrorists for ransom, veteran war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against powerful and dark forces."
829560,The Next 365 Days,2022-08-10,151.724,10.0,1,"['Drama', 'Romance']",Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.
23168,The Town,2010-09-15,113.509,7.2,4142,"['Crime', 'Drama', 'Thriller']","Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case."
150540,Inside Out,2015-06-09,113.574,7.9,18097,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']","Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school."
14161,2012,2009-10-10,116.499,5.8,10605,"['Action', 'Adventure', 'Science Fiction']","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world."
384018,Fast & Furious Presents: Hobbs & Shaw,2019-08-01,108.371,6.9,5862,"['Action', 'Adventure', 'Comedy']","Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him."
39323,Dragon Ball Z: Bardock - The Father of Goku,1990-10-17,108.14,7.5,510,"['Animation', 'Action', 'Science Fiction', 'Drama', 'Fantasy']","Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre."
447404,Pokémon Detective Pikachu,2019-05-03,105.15,7.0,5751,"['Action', 'Adventure', 'Fantasy']","In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective."
4258,Scary Movie 5,2013-04-11,122.337,4.8,2370,['Comedy'],"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon."
49013,Cars 2,2011-06-11,113.566,6.0,6408,"['Animation', 'Family', 'Adventure', 'Comedy']",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.
269149,Zootopia,2016-02-11,116.609,7.7,14166,"['Animation', 'Adventure', 'Family', 'Comedy']","Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery."
7451,xXx,2002-08-09,102.058,5.9,3536,"['Action', 'Adventure', 'Thriller']","Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi."
68721,Iron Man 3,2013-04-18,124.782,6.9,19749,"['Action', 'Adventure', 'Science Fiction']","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
